Cek_Label,Label,text_asli,removed_noise,removed_alay,removed_stopwords,label,Notes
,positive,"mengenai lockdown di negara (seperti indonesia 🇮🇩) yang mayoritas rakyatnya ekonomi lemah/kecil, 

bill gates sama seperti @kawalcovid19 mengkhawatirkan kematian massal dulu bukan ekonomi. bukan hanya virusnya, juga yang tak dapat rs 

tenaga kesehatan yang sakit dan berguguran. https://t.co/bydiwqlkfo","mengenai di negara (seperti 🇮🇩) yang mayoritas rakyatnya ekonomi lemah/kecil, bill gates sama seperti mengkhawatirkan kematian massal dulu bukan ekonomi. bukan hanya virusnya, juga yang tak dapat rs tenaga kesehatan yang sakit dan berguguran.","mengenai di negara (seperti 🇮🇩) yang mayoritas rakyatnya ekonomi lemah/kecil, bill gates sama seperti mengkhawatirkan kematian massal dulu bukan ekonomi. bukan hanya virusnya, juga yang tak dapat rs tenaga kesehatan yang sakit dan berguguran.","negara ( 🇮 🇩 ) mayoritas rakyatnya ekonomi lemah / , bill gates mengkhawatirkan kematian massal ekonomi . virusnya , rs tenaga kesehatan sakit berguguran .",,
,neutral,"bill gates: 🇺🇸 sudah terlambat untuk menghindari lockdown/shutdown, karena tidak cepat tegas bertindak. sekarang solusinya hanya shutdown.

mirip sekali dengan indonesia 🇮🇩 kan? https://t.co/3fq0vvzlo3","bill gates: 🇺🇸 sudah terlambat untuk menghindari lockdown/shutdown, karena tidak cepat tegas bertindak. sekarang solusinya hanya shutdown.

mirip sekali dengan 🇮🇩 kan?","bill gates: 🇺🇸 sudah terlambat untuk menghindari lockdown/shutdown, karena tidak cepat tegas bertindak. sekarang solusinya hanya shutdown.

mirip sekali dengan 🇮🇩 kan?","bill gates : 🇺 🇸 terlambat menghindari / shutdown , cepat bertindak . solusinya shutdown . 

 🇮 🇩 ?",,
,positive,"@billgates pun sama seperti kami @kawalcovid19 mendorong lockdown/shutdown (karantina wilayah). 

tes masal dan containment/isolasi tuntas juga. 

situasi wabah #covid19 di indonesia 🇮🇩 tidak jauh berbeda dengan di amerika serikat 🇺🇸 , respon pemerintahnya pun sangat-sangat sama. https://t.co/jsbgrpiltf","pun sama seperti kami mendorong lockdown/shutdown (karantina wilayah). tes masal dan containment/isolasi tuntas juga. situasi wabah #covid19 di 🇮🇩 tidak jauh berbeda dengan di amerika serikat 🇺🇸 , respon pemerintahnya pun sangat-sangat sama.","pun sama seperti kami mendorong lockdown/shutdown (karantina wilayah). tes masal dan containment/isolasi tuntas juga. situasi wabah #covid19 di 🇮🇩 tidak jauh berbeda dengan di amerika serikat 🇺🇸 , respon pemerintahnya pun sangat-sangat sama.","mendorong / shutdown ( karantina wilayah ) . tes masal containment / isolasi tuntas . situasi wabah #covid19 🇮 🇩 berbeda amerika serikat 🇺 🇸 , respon pemerintahnya sangat-sangat .",,
,neutral,"gelandang borneo fc, nuriddin davronov, terpaksa bertahan di samarinda, kalimantan timur, karena tajikistan memberlakukan lockdown. https://t.co/idgn2xt4bc","gelandang borneo fc, nuriddin davronov, terpaksa bertahan di samarinda, kalimantan timur, karena tajikistan memberlakukan lockdown.","gelandang borneo fc, nuriddin davronov, terpaksa bertahan di samarinda, kalimantan timur, karena tajikistan memberlakukan lockdown.","gelandang borneo fc , nuriddin davronov , terpaksa bertahan samarinda , kalimantan timur , tajikistan memberlakukan .",,
,neutral,"para tenaga kerja indonesia (tki) yang terdampak kebijakan lockdown di malaysia, dan terancam kelaparan ternyata belum menerima bantuan dari pemerintah. #tki https://t.co/jkmjxa8f57","para tenaga kerja (tki) yang terdampak kebijakan di malaysia, dan terancam kelaparan ternyata belum menerima bantuan dari pemerintah. #tki","para tenaga kerja (tki) yang terdampak kebijakan di malaysia, dan terancam kelaparan ternyata belum menerima bantuan dari pemerintah. #tki","tenaga kerja ( tki ) terdampak kebijakan malaysia , terancam kelaparan menerima bantuan pemerintah . #tki",,
,positive,"cara mengatasi covid-19:
-indonesia lockdown ❌
-social distancing dipertegas ❌
-larangan mudik ❌
-transparansi pemerintah pusat ❌
-ketegasan untuk memberi sanksi agar orang patuh #stayathome ❌
-membebaskan 35.000 orang narapidana ✅","cara mengatasi covid-19:
-indonesia ❌
-social distancing dipertegas ❌
-larangan mudik ❌
-transparansi pemerintah pusat ❌
-ketegasan untuk memberi sanksi agar orang patuh #stayathome ❌
-membebaskan 35.000 orang narapidana ✅","cara mengatasi covid-19:
-indonesia ❌
-social distancing dipertegas ❌
-larangan mudik ❌
-transparansi pemerintah pusat ❌
-ketegasan untuk memberi sanksi agar orang patuh #stayathome ❌
-membebaskan 35.000 orang narapidana ✅","mengatasi covid - 19 : 
 -indonesia ❌ 
 -social distancing dipertegas ❌ 
 -larangan mudik ❌ 
 -transparansi pemerintah pusat ❌ 
 -ketegasan sanksi orang patuh #stayathome ❌ 
 -membebaskan 35.000 orang narapidana ✅",,
,positive,"menurut pakar epidemiologi, indonesia masih memerlukan lockdown dalam memerangi virus corona. namun, jangan hanya berkaca dari china. https://t.co/dzugb2lubx","menurut pakar epidemiologi, masih memerlukan dalam memerangi virus corona. namun, jangan hanya berkaca dari china.","menurut pakar epidemiologi, masih memerlukan dalam memerangi virus corona. namun, jangan hanya berkaca dari china.","pakar epidemiologi , memerangi virus corona . , berkaca china .",,
,neutral,pemerintah melakukan pengawasan ketat terhadap ratusan ribu wni pekerja migran di malaysia yang akan pulang ke tanah air imbas dari kebijakan lockdown https://t.co/bswmqpoqyz,pemerintah melakukan pengawasan ketat terhadap ratusan ribu wni pekerja migran di malaysia yang akan pulang ke tanah air imbas dari kebijakan,pemerintah melakukan pengawasan ketat terhadap ratusan ribu wni pekerja migran di malaysia yang akan pulang ke tanah air imbas dari kebijakan,pemerintah pengawasan ketat ratusan ribu wni pekerja migran malaysia pulang tanah air imbas kebijakan,,
,neutral,"malaysia 'lockdown', indonesia siagakan kapal perang untuk jemput tki  #taucepattanpabatas #beritaterkini #berita #news #beritanasional . https://t.co/4bgrgmu86j","malaysia 'lockdown', siagakan kapal perang untuk jemput tki #taucepattanpabatas #beritaterkini #berita #news #beritanasional .","malaysia 'lockdown', siagakan kapal perang untuk jemput tki #taucepattanpabatas #beritaterkini #berita #news #beritanasional .","malaysia ' ' , siagakan kapal perang jemput tki #taucepattanpabatas #beritaterkini #berita #news #beritanasional .",,
,negative,"lockdown di indonesia bukan solusi, karena akibatnya bisa jadi revolusi https://t.co/xhfkun7dhm","di bukan solusi, karena akibatnya bisa jadi revolusi","di bukan solusi, karena akibatnya bisa jadi revolusi","solusi , akibatnya revolusi",,
,positive,"walikota sorong ini berani menentang kebijakan pemerintah pusat. tp yg ia lakukan adalah sesuatu yg mendasar sesuai konstitusi, melindungi segenap bangsa dan seluruh tumpah darah indonesia. 

https://t.co/w0nppkgipe","walikota sorong ini berani menentang kebijakan pemerintah pusat. tp yg ia lakukan adalah sesuatu yg mendasar sesuai konstitusi, melindungi segenap bangsa dan seluruh tumpah darah indonesia.","walikota sorong ini berani menentang kebijakan pemerintah pusat. tapi yang ia lakukan adalah sesuatu yang mendasar sesuai konstitusi, melindungi segenap bangsa dan seluruh tumpah darah indonesia.","walikota sorong berani menentang kebijakan pemerintah pusat . lakukan mendasar sesuai konstitusi , melindungi segenap bangsa tumpah darah .",,
,neutral,"kota di lockdown, gaya dasteran putri indonesia whulandary disorot https://t.co/ijcsz5bqqk","kota di lockdown, gaya dasteran putri whulandary disorot","kota di lockdown, gaya dasteran putri whulandary disorot","kota , gaya dasteran putri whulandary disorot",,
,negative,indonesia dinilai sulit melakukan lockdown karena berbagai pertimbangan pelik. https://t.co/lv1gav6qg8,dinilai sulit melakukan karena berbagai pertimbangan pelik.,dinilai sulit melakukan karena berbagai pertimbangan pelik.,dinilai sulit pertimbangan pelik .,,
,neutral,"#india
#covid19

istri vin rana, nita sofiani mengabarkan kondisi terkini india ketika lockdown akibat virus corona atau covid-19.

diketahui, vin rana, pemeran serial mahabharata yang juga dibintangi sheher sheikh ini menikah dengan wanita indonesia.

https://t.co/qyayumamii","#india
#covid19

istri vin rana, nita sofiani mengabarkan kondisi terkini india ketika akibat virus corona atau covid-19.

diketahui, vin rana, pemeran serial mahabharata yang juga dibintangi sheher sheikh ini menikah dengan wanita","#india
#covid19

istri vin rana, nita sofiani mengabarkan kondisi terkini india ketika akibat virus corona atau covid-19.

diketahui, vin rana, pemeran serial mahabharata yang juga dibintangi sheher sheikh ini menikah dengan wanita","#india 
 #covid19 

 istri vin rana , nita sofiani mengabarkan kondisi terkini india akibat virus corona covid - 19 . 

 , vin rana , pemeran serial mahabharata dibintangi sheher sheikh menikah wanita",,
,negative,luhut binsar pandjaitan memaparkan alasan soal tidak diberlakukannya lockdown atau karantina wilayah total di indonesia.  https://t.co/y1rxec3hvd,luhut binsar pandjaitan memaparkan alasan soal tidak diberlakukannya atau karantina wilayah total di indonesia.,luhut binsar pandjaitan memaparkan alasan soal tidak diberlakukannya atau karantina wilayah total di indonesia.,luhut binsar pandjaitan memaparkan alasan diberlakukannya karantina wilayah total .,,
,neutral,india adalah salah satu negara tempat indonesia mengimpor gula. https://t.co/biducvghai,india adalah salah satu negara tempat mengimpor gula.,india adalah salah satu negara tempat mengimpor gula.,india salah negara mengimpor gula .,,
,negative,ketegasan duterte terkait pelanggar lockdown tak cocok untuk indonesia https://t.co/8ommvfha2v | ngeblogdirumah,ketegasan duterte terkait pelanggar tak cocok untuk | ngeblogdirumah,ketegasan duterte terkait pelanggar tak cocok untuk | ngeblogdirumah,ketegasan duterte terkait pelanggar cocok | ngeblogdirumah,,
,negative,"deputi v staf kepresidenan republik indonesia, jaleswari pramodhawardani mengatakan, ada berbagai aspek yang tidak sesuai dengan indonesia. https://t.co/txsmcp5gej","deputi v staf kepresidenan republik indonesia, jaleswari pramodhawardani mengatakan, ada berbagai aspek yang tidak sesuai dengan indonesia.","deputi v staf kepresidenan republik indonesia, jaleswari pramodhawardani mengatakan, ada berbagai aspek yang tidak sesuai dengan indonesia.","deputi v staf kepresidenan republik , jaleswari pramodhawardani , aspek sesuai .",,
,neutral,dinas komunikasi informasi dan statistik provinsi riau menyebut ada 4.444 orang tenaga kerja indonesia atau tki asal malaysia yang pulang ke indonesia lewat provinsi tersebut.  https://t.co/oys3twl609,dinas komunikasi informasi dan statistik provinsi riau menyebut ada 4.444 orang tenaga kerja atau tki asal malaysia yang pulang ke lewat provinsi tersebut.,dinas komunikasi informasi dan statistik provinsi riau menyebut ada 4.444 orang tenaga kerja atau tki asal malaysia yang pulang ke lewat provinsi tersebut.,dinas komunikasi informasi statistik provinsi riau menyebut 4.444 orang tenaga kerja tki malaysia pulang provinsi .,,
